member_id,signup_date,persona_segment,acquisition_channel,is_premium
b7e98386-d01e-45c4-80df-d7bd0c5356a2,2025-10-04,The Newbie,Referral,0
b769094c-c2a6-4d3b-8a01-2fb872e6807e,2025-10-31,The Connector,Paid Social,0
ff012081-eedf-4e7c-9b50-a4d12844b6c3,2025-05-15,The Connector,Referral,0
588aea7f-eaf0-4af1-9447-578b9099a6e0,2025-07-14,The Newbie,Organic,0
aa3e3385-b9fe-40ea-9bed-5feb41c79092,2025-05-08,The Selective,Organic,0
6426e17d-ea86-45db-9813-e1e3e81c68e1,2025-02-02,The Ghost,Referral,0
7a9c9415-1dc9-4beb-aa2b-2ac10fbd672b,2025-06-25,The Selective,Referral,0
2961877a-03ce-4562-87b2-bb8fee600ee0,2025-01-22,The Newbie,Paid Social,0
a552623c-9197-4950-8239-813b40f30238,2025-08-26,The Connector,Organic,1
d2f6dd20-3071-473d-ad34-3895b595237d,2025-06-07,The Ghost,Organic,0
001c83ad-80ba-48a0-84f9-41d006e78896,2025-02-07,The Selective,Paid Social,0
dded14ed-e728-4a29-9c85-8a6ed1496057,2025-08-18,The Selective,Organic,0
d82fe056-1ebc-4f67-ae52-2a45973be9bb,2025-12-31,The Newbie,Paid Social,0
50a2846b-526c-4e45-bd6e-d4271707316e,2025-02-20,The Ghost,Organic,0
fdebe38f-2a55-4ca0-af38-30d303e77518,2025-09-21,The Ghost,Paid Social,0
4e8f205c-8c50-4b63-a52c-af11f7b23f2a,2025-10-10,The Selective,Organic,0
3f83a3de-842e-4312-9b86-fbc88bba70d1,2025-01-27,The Newbie,Referral,0
a383b5d4-2dc8-418c-8d1b-43a0ed0e216e,2025-08-14,The Newbie,Referral,1
3bd27630-210e-4a06-b3e0-d1941cb79dea,2025-10-04,The Newbie,Referral,0
616706b2-ca4b-4ee5-a469-f542318d5c32,2025-10-13,The Selective,Referral,0
39d77b00-6e28-4ccd-8d31-65f1335b98da,2025-04-07,The Selective,Referral,0
f972ac6c-c868-48c2-a27b-a76487fb1161,2025-10-11,The Ghost,Organic,0
98c785fb-680c-46ca-b73b-2e8296238dac,2025-11-13,The Ghost,Referral,1
017f633d-2d63-4e0f-8be1-c2924669289e,2025-10-31,The Newbie,Organic,0
c016efc5-5cbf-4026-a498-baff54fb147a,2025-05-27,The Newbie,Organic,0
da1fe168-e9ad-4228-8a24-dbdf18d19b8c,2025-01-04,The Newbie,Referral,0
b794ce95-540a-48a5-97c1-37e11501334f,2025-02-04,The Connector,Referral,0
737c7c13-e10f-4f7c-ad4f-d0fde92384f6,2025-07-11,The Newbie,Paid Social,1
d4bb3b19-60f8-4ca1-9b75-9bdf6670be8c,2025-02-18,The Newbie,Paid Social,0
c9777079-a250-4bc8-9e5f-1e56b48a209c,2025-01-17,The Selective,Referral,0
16bbca77-1d8d-49c3-940b-2fe84438b680,2025-06-21,The Ghost,Paid Social,0
a7fcd968-bcc5-4b64-b4b9-097bcf555170,2025-08-08,The Ghost,Organic,0
350632c8-ec94-4056-ad51-c8df13aa4a4f,2025-06-07,The Ghost,Referral,0
e3ecff66-6bf0-4f45-85d6-0f559ea3954f,2025-02-15,The Selective,Referral,0
06fc2de0-0fde-47fd-87bd-7f33aec4eae5,2025-01-06,The Newbie,Paid Social,0
69f5c364-1aa4-4607-b0da-227d9129854e,2025-04-09,The Ghost,Organic,0
011abdc0-7d7e-4e82-8a1f-75a4fa410e1b,2025-08-21,The Selective,Organic,0
36deed68-dedd-4b0b-b804-61d0b16ec6a8,2025-02-06,The Newbie,Organic,0
ba4fb7d4-5df5-41d0-88d6-d8d63ca26a9d,2025-10-07,The Ghost,Paid Social,0
f7c1fd42-b9a2-41c4-bfc5-ebe3950d641a,2025-12-15,The Newbie,Organic,0
f271f5ed-07cf-474d-b29b-9b44744f045e,2025-10-29,The Ghost,Organic,0
2428b50c-fb24-44f3-870a-1e722a0c028b,2025-06-30,The Newbie,Organic,0
8ced0340-3c26-4ac0-841a-cccb0ac52bf8,2025-04-05,The Connector,Organic,0
93e36f9a-0796-4a45-beeb-b1e24af36592,2025-04-09,The Connector,Referral,1
8cf5c099-9724-40e1-97c3-a31fee006c06,2025-07-07,The Newbie,Paid Social,0
faa1befa-aca3-405b-8ee1-328573a0095d,2025-04-26,The Connector,Organic,0
241a7dc4-ae34-4a63-96b3-53d97aeb03dd,2025-07-10,The Newbie,Referral,0
7f262bdd-b803-48c6-82d9-de28b3aa1dae,2025-09-10,The Connector,Referral,0
32849039-269a-4280-a861-684d2b38a3db,2025-06-10,The Ghost,Referral,0
8fa2645e-9532-4507-a6c4-70f500b0476f,2025-09-13,The Connector,Organic,1
dbac13c6-831e-461a-ab83-05c9dddfe57d,2025-11-19,The Newbie,Organic,0
3b5d889e-2481-4298-8cc4-c1fd7a8637e5,2025-05-08,The Newbie,Referral,0
6b1af662-5619-4dff-88bc-4514abb7e789,2025-01-18,The Ghost,Referral,0
3281366b-49c7-48cb-ab16-f153f973d286,2025-10-08,The Selective,Referral,0
f2a1fa26-d57f-446d-bbd8-2d6ce0f1a079,2025-08-11,The Ghost,Referral,0
07a081be-1b56-4d8c-a680-acbfac3ad2b8,2025-02-23,The Selective,Organic,0
15570ebe-2d88-4444-94ec-02cb30f55e6b,2025-02-27,The Selective,Referral,1
b28aa8d9-4f5d-4fc2-a706-53d7f6502ac3,2025-11-19,The Newbie,Referral,0
1be7fcb6-5dd2-4b3b-a138-f3cd3dff6e6d,2025-12-26,The Newbie,Organic,1
1bb7b4e3-7dc4-43fd-9ad5-c4f4e45e4172,2025-06-23,The Newbie,Paid Social,0
50d0670e-e67f-4c2a-b6f4-2410f6f3db53,2025-10-07,The Newbie,Paid Social,0
a7638858-12fc-41bf-8380-a01d938bcc70,2025-04-24,The Selective,Organic,1
88e5b231-0779-41ea-8c4c-dc9f5b51abcc,2025-10-15,The Connector,Referral,0
99a0cb09-4b7b-4266-b5f6-e1901cefdd75,2025-12-08,The Selective,Organic,0
6a1b4e86-878a-44ad-b510-3ca0787d3334,2025-05-31,The Ghost,Organic,0
8f9c847c-43d2-4063-8f1e-fd89092f84f5,2025-05-07,The Newbie,Organic,0
3fd37ad9-be49-417f-a652-db77f308ceae,2025-06-04,The Connector,Referral,0
a45c17e5-6536-40d8-9c2e-0d8b556adcc5,2025-09-30,The Connector,Organic,0
325ff52b-c197-4ef9-975d-2081841f7f2a,2025-04-14,The Selective,Organic,0
21fcf7a8-1ec1-4ea2-9236-a96836fcbcca,2025-10-26,The Ghost,Referral,1
8d404686-0faa-4f69-8ddf-a43460ea2f10,2025-09-03,The Connector,Referral,0
597e4eda-d832-4487-b275-5cea8c5726e0,2025-06-25,The Newbie,Paid Social,0
d556e410-185b-4546-b397-62584b478baf,2025-02-08,The Selective,Paid Social,0
4a5b11a1-b513-4d96-af08-aad924755f94,2025-06-19,The Newbie,Referral,0
c547b96b-f5d1-4128-8820-9c0b51fdb3dc,2025-09-04,The Connector,Organic,0
8dd52a05-a219-4807-ba2e-10ef3ab11a46,2025-01-26,The Selective,Paid Social,0
56d9ddf7-45ef-4374-8c07-f6a2821e9df0,2025-12-21,The Newbie,Referral,0
9ccce370-f5c6-415f-8bd0-43baab475780,2025-11-02,The Newbie,Paid Social,0
45dfdf39-2997-461a-acaa-e8e1864fafe0,2025-01-13,The Newbie,Paid Social,0
4bc62582-9a69-4b38-93de-066e07a681ee,2025-11-12,The Connector,Referral,0
d2ee6826-1640-4985-b875-1cb7e0292dc9,2025-11-09,The Newbie,Organic,1
e5035fc0-bc7d-44ff-8176-8dfb04c5b737,2025-02-05,The Connector,Paid Social,0
8cb5cb08-d5cb-462a-a9f8-0e93ab4f7cd1,2025-06-22,The Newbie,Paid Social,0
f468389b-bca0-4b7a-88e2-0ca13e8fe94d,2025-01-20,The Connector,Referral,0
3ef37081-fd30-4362-a7b2-a176068ee61f,2025-11-17,The Connector,Referral,0
1f993284-403a-46ff-94f8-f810a83bfaa1,2025-09-21,The Selective,Organic,0
160559f0-8763-4f04-84ad-0a818eea7017,2025-05-22,The Selective,Paid Social,0
22bba1e3-0987-4c28-aefa-07fb8b035e03,2025-05-23,The Selective,Organic,0
c908ff86-d180-4966-839a-bb4c80b396bb,2025-04-02,The Newbie,Referral,0
d7106429-2318-420a-af4d-77ff2023815e,2025-12-20,The Selective,Referral,0
6152e002-f673-44ad-b8a3-56f5bd378b2b,2025-11-18,The Connector,Organic,1
b684ba50-4d40-4085-bad2-a0b9325e9621,2025-10-15,The Selective,Referral,0
85f10d74-5108-428d-b8f5-7e4f7a8bc4c4,2025-08-03,The Connector,Referral,0
daaa1dd4-6795-4285-8ae1-27d32c0a31fb,2025-12-08,The Connector,Paid Social,0
2df0b187-4401-406d-8d3e-14b45be15780,2025-02-20,The Connector,Paid Social,0
5b434e4c-0d81-4496-8ebe-359ae145c5ee,2025-06-02,The Connector,Referral,0
0668ca50-ae51-48c6-a7ca-139900e7b086,2025-07-05,The Ghost,Paid Social,0
9987d0b6-53e2-49e7-a7c5-3a996302c6aa,2025-03-04,The Newbie,Organic,0
643651fe-d3e3-4fef-9e9f-367dfe3d4a5b,2025-07-09,The Newbie,Organic,1
0685c58d-f9a0-42ca-bd61-8813978a2c27,2025-05-05,The Newbie,Organic,0
e2ea2c40-af10-4cdc-bd1d-41c3828251b7,2025-05-30,The Ghost,Referral,0
178b4578-a57a-4847-86cb-f3a811610e37,2025-11-10,The Selective,Paid Social,0
699ccd60-9e9c-4be4-83fe-c7b3f3e8fa33,2025-02-27,The Selective,Paid Social,0
983b14d3-1b84-4652-9c5f-375ea7a0bed4,2025-12-08,The Ghost,Organic,0
d577c382-4e2d-4b71-9c2a-851b035500bf,2025-11-01,The Newbie,Paid Social,0
d2c79276-ad5e-49ec-aa1e-651aa21f1077,2025-06-29,The Newbie,Paid Social,1
2c70454d-8778-4a4e-b9df-a3d5f72434f1,2025-06-19,The Newbie,Organic,0
c1cfebbc-a76a-4c91-84f5-840aabed1609,2025-11-22,The Newbie,Paid Social,0
cfb953a6-6d30-4b71-9894-036d141d98e1,2025-09-28,The Newbie,Organic,0
e374db9d-fa3d-4e11-a1e3-bfe20186893a,2025-02-23,The Newbie,Organic,0
8ffd2621-23d6-4066-a547-9b39c74b27e7,2025-04-11,The Selective,Referral,1
e195ecea-47ba-4cf9-834b-2f82a61c0b1d,2025-09-21,The Newbie,Organic,0
6715c608-ec28-4b3b-93b1-484f266577db,2025-02-22,The Ghost,Paid Social,0
64651a2f-d413-41f4-8367-309ca93fad36,2025-03-01,The Newbie,Paid Social,0
c64f1f1d-db6e-4a8d-9439-7a75b5096b05,2025-04-18,The Selective,Organic,0
ee211a7a-7376-4d82-a8b9-e71f035de13a,2025-01-05,The Newbie,Referral,0
99432dd3-638f-4124-862f-98d047b67595,2025-04-13,The Connector,Organic,1
9d824c9f-720b-4832-a924-e0b7995069ca,2025-07-15,The Ghost,Organic,1
aa16ff00-9653-4532-a22c-6c26856e8097,2025-09-19,The Newbie,Referral,1
78b905ed-e0af-442f-8c1b-0d40e9b0a622,2025-12-31,The Connector,Referral,0
e1b4103b-af3a-410b-9c40-e2da336e3492,2025-12-16,The Newbie,Organic,0
87468962-d23c-4b53-8f04-064c51bedab7,2025-02-16,The Newbie,Referral,1
b2997dd6-98b4-49ae-a376-9247a821ab01,2025-12-21,The Selective,Paid Social,0
48007182-3aca-4214-a419-06e442de7b25,2025-11-07,The Connector,Organic,0
d0ea3c4b-0465-43a0-82eb-b5e91955171b,2025-11-04,The Selective,Paid Social,0
85d834ae-6607-47bb-af9a-f10af5aa0dd0,2025-05-24,The Ghost,Referral,0
11fef759-fc5f-44a6-a59e-521ddb5d8794,2025-09-26,The Selective,Paid Social,0
bcdc5119-6521-40d0-b2da-b53f1e03e7d1,2025-05-04,The Newbie,Referral,0
d44deb43-51e4-4851-991a-8fbfd62bf7a9,2025-04-16,The Selective,Organic,0
008aaab4-b274-4fad-95a7-86895268bda2,2025-06-07,The Connector,Referral,0
9ab54270-4545-4396-b274-cdc0c1ecc8fd,2025-05-27,The Selective,Organic,0
9b8fc7a6-3956-426d-a189-a743dd8c8ab8,2025-05-25,The Selective,Referral,0
53d64145-9429-46af-9ef8-d414c90feeec,2025-04-30,The Ghost,Referral,0
67c50067-4b5d-49eb-9b63-eec31082ad6c,2025-11-15,The Ghost,Paid Social,0
e8bbb50d-84db-4b99-8384-d99bd19acdb6,2025-10-02,The Selective,Paid Social,0
f8558617-2c71-4663-93e1-544372b0c193,2025-04-02,The Selective,Organic,0
332696e0-6bfa-4096-913f-ce037789df99,2025-02-27,The Ghost,Organic,0
ad4ce767-28be-4244-88eb-550d0008147b,2025-12-12,The Selective,Paid Social,0
94959724-19a9-424c-bc4d-d022ab7a3d6b,2025-08-17,The Selective,Organic,1
cd66bb25-8b4e-4726-a7f4-b1b60ea799e7,2025-04-27,The Connector,Organic,0
48757489-d641-4830-81ec-031361cff2c8,2025-11-14,The Newbie,Paid Social,1
ac0afbf5-9e8c-491f-85f7-9c73a6fca51f,2025-10-06,The Selective,Referral,0
949b9cc1-f57f-4b60-9654-e66e9925ec76,2025-05-07,The Newbie,Organic,0
13227bf6-9618-482d-98ab-5a3a39983325,2025-05-09,The Newbie,Organic,0
f5e7a1c7-ace4-4b11-8536-822bbe077199,2025-02-27,The Connector,Referral,0
80fae7bd-bd84-4194-a29c-5be83f8fffcc,2025-05-02,The Connector,Organic,0
9bf5ce52-4564-4d07-aff1-62d86291d4e5,2025-01-01,The Ghost,Paid Social,1
d917d7a5-02ae-41cc-aeb0-9a5bbee618f6,2025-08-27,The Ghost,Paid Social,0
3b19431a-c062-4ffc-aaac-b28866c7b068,2025-10-17,The Newbie,Organic,0
2384099e-dfc9-434e-af3a-69c0bca6aaf5,2025-04-06,The Connector,Organic,0
b5238830-04c9-412e-b600-34365f9ce873,2025-05-06,The Selective,Paid Social,0
ddbe8d5a-9ca4-4da3-91a3-1a15c06f3b0b,2025-04-28,The Newbie,Referral,0
ca8ea5f3-70e8-4f4f-bf85-17f605940608,2025-02-17,The Selective,Paid Social,1
2fe4889d-6d60-4e9e-9132-25c497497b25,2025-03-30,The Ghost,Referral,0
8b63b565-0e93-436b-a1e3-9b1b88aba2aa,2025-08-25,The Connector,Referral,0
ef3bc2b4-cfa7-482e-8d22-04d39d966ea6,2025-09-29,The Newbie,Referral,0
734a5ea1-244e-40b7-b46e-8e638cd74794,2025-07-08,The Selective,Referral,0
84824c29-860c-4ba3-821f-04705f4125a8,2025-07-11,The Newbie,Referral,1
67e541df-b5b5-4d8d-814e-0b5917ff69e9,2025-03-10,The Newbie,Referral,0
4987c521-e6e7-40bb-b73e-367ae40a2667,2025-10-05,The Selective,Organic,0
7d27eeca-5d13-4e97-a1a6-3ceb8d6d9337,2025-12-15,The Connector,Paid Social,0
bdc974d5-83d5-477b-9609-024c85d5affc,2025-09-04,The Newbie,Paid Social,0
9c4b3be3-2354-46a0-ad5d-bdaa88d13d65,2025-03-17,The Ghost,Organic,0
34cb3ed7-05df-49b5-9dc8-81b35f379012,2025-06-03,The Newbie,Organic,0
0c696d97-e475-4b75-a796-505aaefcb49e,2025-05-24,The Connector,Referral,0
82462f89-1e04-42c0-a76c-4345b42ed6f2,2025-03-27,The Ghost,Paid Social,0
5f7d1790-b68f-476a-85a8-803bcdba046c,2025-07-04,The Selective,Referral,1
9e982a10-9132-4c1b-a06d-a926267e0a69,2025-10-12,The Selective,Organic,1
8b57ae20-0af7-4725-afe7-f4bede176ab6,2025-08-08,The Selective,Referral,0
6d7ec547-3821-4f5b-843b-2ce1b95cb811,2025-03-10,The Selective,Referral,0
176d238d-ff44-4ed4-9f38-30591dc3a3d8,2025-02-16,The Selective,Paid Social,0
1cc1d3a4-e016-40b2-9f5f-ad53c4bbbecf,2025-04-04,The Newbie,Paid Social,0
e6e7f75a-222e-4d13-b638-db1c6bd0b0f8,2025-08-26,The Selective,Paid Social,0
17364b5d-b3f9-460c-9ef6-3efbb71b6fef,2025-07-23,The Selective,Referral,0
23762962-0889-4383-b86f-a6619a217b36,2025-08-06,The Connector,Referral,0
58432cf3-ca92-4b2a-bdcf-3b3550c0ab31,2025-12-07,The Newbie,Organic,0
03595eb5-553d-4d65-9966-2032492e2b2c,2025-02-08,The Connector,Organic,1
aa15e723-e293-4727-b94b-e7ae8264f3d1,2025-04-10,The Selective,Organic,0
c2428a1d-abb3-4649-a37b-42de3e643ed0,2025-10-16,The Selective,Organic,0
cd0547b8-c0ec-4ecf-a3cb-494db98d4c03,2025-09-11,The Connector,Organic,0
b3764dd6-e939-48e3-a74e-4d511fdb9524,2025-08-10,The Selective,Organic,0
eae409ec-9eb6-4763-add5-884eae9df461,2025-12-23,The Selective,Organic,0
30a51d71-8a2e-484e-ba29-7ada5ff692a4,2025-01-23,The Selective,Paid Social,0
0a9920a9-c812-44bb-a97d-774b606d258f,2025-09-07,The Selective,Organic,0
5061a192-76c0-4f0b-bd06-5242e38e8671,2025-01-10,The Selective,Referral,0
1b98eeea-792c-49c2-8c04-e5f60a67485c,2025-09-03,The Newbie,Referral,0
30d52e14-1a62-4314-9bd3-b8cf9e0bd1fd,2025-11-21,The Newbie,Referral,0
fa554627-e4cf-4293-9e5c-bed2f35e935b,2025-04-10,The Newbie,Paid Social,0
5fb9cdb1-57ab-4c7a-9f8f-803aeee4024b,2025-10-17,The Ghost,Referral,0
274caa94-6c15-406b-9871-a08ca8a1cb61,2025-06-29,The Ghost,Referral,1
58071d5e-50ae-4dc7-96de-3263f4764c5a,2025-08-11,The Connector,Paid Social,0
55bef8c1-93b9-4998-9ce5-a53626b822dc,2025-09-07,The Selective,Referral,0
3341eb2e-e304-451b-bdbd-a141be11bb03,2025-05-27,The Ghost,Paid Social,0
54bc8910-0cae-460b-bad2-828bb1f23e1c,2025-04-06,The Connector,Referral,0
ca94914b-4142-4617-aabd-86035896a3ae,2025-09-14,The Newbie,Referral,0
f3f5bb1e-d16f-4b4a-9259-364c60d2f010,2025-11-21,The Ghost,Organic,0
3fcfed0b-3eec-4bf7-8404-f571e57f73ba,2025-01-04,The Newbie,Referral,0
fe6607a9-8759-4ac2-b86c-b71e6c041232,2025-01-16,The Connector,Organic,0
845b60b5-daa9-4027-a27b-5d4a1965050b,2025-10-07,The Newbie,Organic,0
eab42959-88fa-4d85-9fc2-bbefa799feb5,2025-12-02,The Selective,Referral,0
171fe9d8-dfde-4967-916f-a8939ed1d026,2025-09-04,The Ghost,Referral,0
a08d3e07-43ea-4d8d-9c87-b8323a33a87b,2025-09-15,The Selective,Paid Social,0
b35278df-0ddc-47ee-87bf-ee87650fce8a,2025-06-09,The Selective,Organic,0
ecb3f4d1-ddfb-4605-9e42-9aaa2aa11587,2025-12-06,The Newbie,Referral,1
e5ed3d7c-4794-4143-bf1b-585ebf92a544,2025-06-01,The Selective,Organic,0
ac901db2-10cf-4a5f-9616-44e2a79312af,2025-06-27,The Connector,Organic,1
e5b0dcc0-22eb-4009-8578-f96e2368141e,2025-06-12,The Connector,Referral,0
953a501c-617d-4fbc-a1dc-a95538b3aafd,2025-02-02,The Selective,Referral,0
46ecd9a5-2090-499e-93f0-cfe28ec016c7,2025-06-28,The Ghost,Organic,0
9d5967ff-d493-4906-b624-918807235344,2025-04-11,The Selective,Referral,0
fd11274d-4a7c-4b86-aa81-c8086d6f5d63,2025-09-25,The Connector,Organic,0
869c011c-a998-4495-b977-1b971d6631cb,2025-11-19,The Newbie,Paid Social,0
0810e9b2-6421-4fe6-b297-83d2d5b33e3b,2025-03-06,The Connector,Paid Social,0
ac3f0485-3e8e-4cdc-8354-bbdcbb6035df,2025-06-17,The Newbie,Referral,1
1517533c-a837-48d8-aee0-a516780eafaf,2025-11-26,The Selective,Organic,0
b113e96b-1d6c-453b-a716-448bf744d5f5,2025-02-12,The Selective,Paid Social,0
a0e5f60a-c18f-4049-b35c-13f35b1d2694,2025-02-13,The Connector,Organic,0
4bd2a560-e68e-4ee5-a63a-bd44c83700c7,2025-10-12,The Connector,Referral,0
d75be91e-cb8e-47ea-846c-4375cdd7d099,2025-01-12,The Newbie,Paid Social,0
d3cf5172-a84d-4acd-a9b0-017e81a467c7,2025-04-05,The Selective,Paid Social,0
880c1eee-4b54-4538-a3aa-f1eb929f0590,2025-10-29,The Ghost,Organic,0
6bc11c64-65b7-43fb-a0f6-67b9896cea09,2025-09-10,The Newbie,Paid Social,1
deaa9950-ccb1-4ea6-9342-c142e6e5b034,2025-08-30,The Connector,Organic,1
6020e3c2-9d21-4cff-b143-d6dde7e24132,2025-02-04,The Ghost,Organic,0
9f96f4c4-c274-484e-99d6-673000e9a327,2025-08-03,The Connector,Referral,0
f50ed99a-d254-44a8-b0ba-1ed269ff56e2,2025-12-03,The Newbie,Referral,0
608029c0-769e-4249-a061-d47fa54ca6f3,2025-03-31,The Selective,Paid Social,0
35349875-924e-41f2-b23a-92ac6360f3b1,2025-09-21,The Connector,Referral,0
dcb3c464-4105-4169-923a-521eda7b1f3e,2025-04-03,The Ghost,Paid Social,0
5471c1c0-1a03-40a4-9717-3892aba5cbd0,2025-03-31,The Ghost,Referral,0
a853205a-d3a6-4c72-94fe-91ef0db35b15,2025-04-25,The Newbie,Referral,0
27a2be8b-344a-4445-8c0d-e2e17f64b058,2025-04-15,The Selective,Paid Social,0
0c164656-55f4-4fa3-9e57-02944fdb416f,2025-07-15,The Ghost,Referral,1
bc83a85c-9a13-48d4-a1d0-a3d0d576ce6e,2025-11-10,The Newbie,Organic,0
c1bcfe24-df6e-4543-a74f-da418271fd2f,2025-04-24,The Selective,Referral,0
5bc23dca-4a5d-4086-b4ec-36330132936c,2025-03-16,The Selective,Organic,0
beb00ad0-c824-4d8e-972f-fa21f3c0600f,2025-08-05,The Ghost,Paid Social,0
45d98036-de5d-40c0-baaf-78456b8bfbbe,2025-10-04,The Ghost,Paid Social,0
5510c33d-35e0-4c68-976c-4b070ea12674,2025-09-06,The Ghost,Referral,0
04139caf-ff09-43d3-ae14-5f0d13d9e45d,2025-06-13,The Selective,Referral,0
6f3885ed-a899-46fb-9b9f-64500a5ec537,2025-12-23,The Newbie,Referral,0
f0b3748e-5ecf-4483-82c3-670d78688443,2025-07-11,The Connector,Referral,0
f1869d52-0e11-4429-8aa9-c38489e134ea,2025-08-15,The Newbie,Organic,0
a38de334-f26d-467a-8fd8-27fc0ac5dcac,2025-06-26,The Newbie,Referral,0
7a820165-a80b-47f1-93b1-4f7e2ed7cf44,2025-04-09,The Selective,Paid Social,0
9f955475-5c70-47ee-9721-a5e5d3c24b77,2025-02-05,The Newbie,Referral,1
d2884aee-1eb5-4694-abe1-f54c290bc86d,2025-04-06,The Connector,Referral,0
a97c3c5b-c050-4643-8f21-4bc673c56776,2025-06-01,The Selective,Organic,0
b072f4b3-4fa9-405d-9c1d-e282b85589d0,2025-05-31,The Selective,Referral,0
85953ec9-ae0c-42e1-a423-029ac8d2f020,2025-07-09,The Newbie,Referral,0
dd0c3a37-6aac-41c9-9e85-c40643bd5a0e,2025-08-12,The Selective,Organic,0
a6b3949b-40c1-41c3-9857-c9fa703ff78f,2025-02-06,The Connector,Organic,0
45ab3ded-3403-4ee1-9c64-f2135f96a644,2025-09-25,The Connector,Organic,0
b5dd1db4-05ad-4885-8e75-5188c71a9e67,2025-07-02,The Newbie,Paid Social,0
dda7ea1c-edc0-4eeb-b5ff-d1e11cc91a7e,2025-01-13,The Connector,Organic,0
5ff9cba3-533b-4231-8fef-d5c62c3cd13a,2025-10-06,The Newbie,Paid Social,1
e79009ba-2779-4528-abe8-d4b9092aa487,2025-08-05,The Ghost,Paid Social,0
fc441f0a-8676-4694-90de-4600aa1d0914,2025-12-21,The Selective,Organic,1
49b74817-58e6-4fae-9300-8e18a217d81d,2025-12-27,The Newbie,Referral,0
7d5e94af-f5f3-445f-939a-1dc99f6faed2,2025-10-13,The Selective,Referral,1
4e7bf10a-ffaa-4727-8be0-e427fd23d5a7,2025-09-30,The Selective,Paid Social,0
83f7904d-eb51-45b2-bc2a-39b6b7c90211,2025-03-03,The Connector,Referral,0
b464f3b2-93c5-4f84-b34f-ad5834ad33bc,2025-03-25,The Newbie,Organic,0
be9842cd-73b5-4cd2-ade6-6168ac2419e4,2025-08-05,The Ghost,Organic,0
e39a77da-50a3-4dd7-9ff7-6f4d3a78aade,2025-12-08,The Ghost,Referral,1
7fd86ec0-c828-445a-a381-1375a669ce09,2025-07-06,The Ghost,Referral,0
2a4a6792-d237-4648-bac6-2e60d7e0dfd8,2025-01-19,The Ghost,Paid Social,0
06a0c406-0f9f-4156-8a07-1105ccd5fd09,2025-06-26,The Connector,Referral,0
1e445407-27d4-40e3-9dff-9da77709390f,2025-04-10,The Connector,Paid Social,0
cd3ea435-35f4-4bbe-9467-b9170d075ca2,2025-08-21,The Selective,Referral,1
7fcd1357-4676-4b80-b20b-6b3ca8d65c66,2025-03-17,The Newbie,Referral,0
f5a78b40-7776-424a-b03e-7332731f5c84,2025-09-22,The Selective,Referral,0
634d2c8e-8d80-4057-9b86-f7f56838b65b,2025-10-11,The Ghost,Referral,0
67425717-ebbe-40cb-ab59-6311252f1294,2025-07-25,The Newbie,Organic,0
51cf3b0f-f984-44e5-9383-2ad11967e620,2025-08-11,The Newbie,Referral,0
e1c98ac9-97fe-47e2-8bc7-98df167d8188,2025-02-21,The Connector,Paid Social,0
3a8085c3-d3e8-4b03-9047-e66567d4b993,2025-12-05,The Connector,Organic,0
a4d46042-6874-4322-9a42-b71a873f9a7e,2025-05-24,The Selective,Paid Social,1
23bfcd88-be7b-4fdd-9e30-20d88e8b0a1b,2025-03-10,The Ghost,Organic,0
8aadaf66-c14b-49a9-a41e-f6be4f175a45,2025-04-09,The Selective,Referral,0
38856dbb-3b22-43c7-a243-f568bb917bda,2025-01-25,The Newbie,Paid Social,0
37ca06b0-0029-4b7b-9a4d-2ca680d48b5b,2025-02-22,The Ghost,Referral,0
a6fffeec-bbbd-4a08-8b74-becb8fcb401e,2025-05-31,The Selective,Organic,0
c7ef4dbc-b13b-4cf2-8422-5badfdfbf719,2025-05-24,The Connector,Referral,0
c4c6b9a7-31f3-489c-a9ad-8d82c3579be1,2025-02-26,The Newbie,Paid Social,0
6573c2fc-07fe-45b3-82f2-ed07324f39b4,2025-02-08,The Newbie,Organic,0
37a28472-c848-4280-a4f2-79ae1c909494,2025-04-19,The Ghost,Organic,0
060852aa-5ac4-4a8a-9fa6-d1121ae5a50f,2025-06-30,The Connector,Referral,0
40b68079-41ca-4d9d-9254-3cf26209226b,2025-02-11,The Selective,Referral,0
f40ebe5e-2a08-4cd5-b849-94d323219fee,2025-07-05,The Selective,Organic,1
807a919f-c1fb-490d-af4e-8532efc173c9,2025-08-11,The Newbie,Paid Social,0
27078218-067f-497a-b702-dbfef8c789d6,2025-05-02,The Connector,Paid Social,0
4c6cb035-9c7a-4af6-9169-02c782672669,2025-05-13,The Newbie,Paid Social,0
43d1faa2-638f-4e36-84eb-3145854ca705,2025-06-12,The Selective,Referral,0
0a606f7f-7507-493f-9037-afa37df98fde,2025-08-03,The Newbie,Referral,0
50c92c5a-cfd2-48b9-a389-0e02320dab15,2025-08-09,The Selective,Organic,0
090d8f0e-7ec5-489a-bbe3-3bae92692210,2025-08-23,The Selective,Referral,0
98b80a25-3b15-421a-95e2-a3cce8c7b13c,2025-11-27,The Ghost,Referral,1
f1b9fbb9-90b9-40af-a350-7f08db7eddb7,2025-05-26,The Selective,Referral,0
3cda1be2-0eb3-44b0-9ce4-31ecd755a95b,2025-08-27,The Selective,Paid Social,0
30ae2642-96b4-4860-8450-b2fbc80e74d9,2025-03-17,The Newbie,Organic,0
3f2c552f-170b-4f82-88a8-6077d53e2b1c,2025-01-09,The Newbie,Organic,0
